per_code,moe_code,stu_a3,stu_a1,stu_a2,stu_p1,stu_p2,stu_p3,stu_p4,stu_p5,stu_p6,stu_m1,stu_m2,stu_m3,stu_m4,stu_m5,stu_m6,stu_c1,stu_c2,stu_c3,room_a3,room_a1,room_a2,room_p1,room_p2,room_p3,room_p4,room_p5,room_p6,room_m1,room_m2,room_m3,room_m4,room_m5,room_m6,room_c1,room_c2,room_c3,room_real,student_real,room_stand,size_school,room_a3s,room_a1s,room_a2s,room_p1s,room_p2s,room_p3s,room_p4s,room_p5s,room_p6s,room_m1s,room_m2s,room_m3s,room_m4s,room_m5s,room_m6s,room_c1s,room_c2s,room_c3s
670171,1015670171,0,0,0,0,0,0,0,0,0,39,23,30,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,136,6,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
670172,1015670172,0,0,0,0,0,0,0,0,0,25,25,14,14,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,89,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
670161,1015670161,0,0,0,0,0,0,0,0,0,553,544,555,455,449,449,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,12,12,12,0,0,0,81,3005,78,7,0,0,0,0,0,0,0,0,0,14,14,14,12,12,12,0,0,0
670162,1015670162,0,0,0,0,0,0,0,0,0,25,19,22,21,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,120,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
670166,1015670166,0,0,0,0,0,0,0,0,0,252,199,222,209,189,130,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,5,4,0,0,0,31,1201,33,5,0,0,0,0,0,0,0,0,0,7,5,6,6,5,4,0,0,0
670169,1015670169,0,0,0,0,0,0,0,0,0,27,33,13,29,24,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,0,0,0,10,153,6,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
670173,1015670173,0,0,0,0,0,0,0,0,0,110,105,120,109,94,81,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,18,619,18,5,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0
610148,1017610148,0,0,0,0,0,0,0,0,0,77,70,79,52,59,42,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,0,0,0,15,379,12,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0
610140,1017610140,0,0,0,0,0,0,0,0,0,8,11,16,13,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,74,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
610143,1017610143,0,0,0,0,0,0,0,0,0,178,210,201,182,145,135,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,4,5,0,0,0,32,1051,30,5,0,0,0,0,0,0,0,0,0,5,6,6,5,4,4,0,0,0
610145,1017610145,0,0,0,0,0,0,0,0,0,62,69,69,61,42,40,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,0,0,0,15,343,11,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0
610146,1017610146,0,0,0,0,0,0,0,0,0,42,50,33,26,19,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,9,176,8,2,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0
610149,1017610149,0,0,0,0,0,0,0,0,0,279,258,252,212,191,185,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,6,6,5,0,0,0,41,1377,37,5,0,0,0,0,0,0,0,0,0,7,7,7,6,5,5,0,0,0
610141,1017610141,0,0,0,0,0,0,0,0,0,507,496,492,451,447,440,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,12,12,12,0,0,0,75,2833,74,7,0,0,0,0,0,0,0,0,0,13,13,13,12,12,11,0,0,0
610144,1017610144,0,0,0,0,0,0,0,0,0,45,34,40,56,21,23,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,0,0,0,11,219,8,3,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0
610147,1017610147,0,0,0,0,0,0,0,0,0,24,12,14,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,77,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
610150,1017610150,0,0,0,0,0,0,0,0,0,19,14,22,25,13,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,0,0,8,109,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
610142,1017610142,0,0,0,0,0,0,0,0,0,70,60,68,46,45,41,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,0,0,0,14,330,12,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0
610151,1017610151,0,0,0,0,0,0,0,0,0,38,37,34,28,17,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,173,6,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
600314,1019600314,0,0,0,0,0,0,0,0,0,245,218,198,206,202,161,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,5,5,5,0,0,0,35,1230,35,5,0,0,0,0,0,0,0,0,0,7,6,5,6,6,5,0,0,0
600312,1019600312,0,0,0,0,0,0,0,0,0,72,55,45,72,56,45,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,11,345,12,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0
600301,1019600301,0,0,0,0,0,0,0,0,0,236,244,239,266,253,260,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,0,0,0,48,1498,40,5,0,0,0,0,0,0,0,0,0,6,7,6,7,7,7,0,0,0
600300,1019600300,0,0,0,0,0,0,0,0,0,741,749,730,596,576,573,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,15,14,14,0,0,0,103,3965,102,7,0,0,0,0,0,0,0,0,0,19,19,19,15,15,15,0,0,0
600313,1019600313,0,0,0,0,0,0,0,0,0,31,20,35,12,15,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,7,127,6,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
600315,1019600315,0,0,0,0,0,0,0,0,0,69,53,74,70,41,54,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,12,361,12,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0
600311,1019600311,0,0,0,0,0,0,0,0,0,207,215,192,139,126,124,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,30,1003,29,5,0,0,0,0,0,0,0,0,0,6,6,5,4,4,4,0,0,0
600310,1019600310,0,0,0,0,0,0,0,0,0,68,91,111,107,79,64,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,0,0,0,16,520,15,5,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,0,0,0
600316,1019600316,0,0,0,0,0,0,0,0,0,589,628,626,383,345,377,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,10,10,10,0,0,0,75,2948,76,7,0,0,0,0,0,0,0,0,0,15,16,16,10,9,10,0,0,0
600317,1019600317,0,0,0,0,0,0,0,0,0,80,89,97,68,42,51,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,0,0,0,15,427,14,4,0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,0,0,0
600321,1019600321,0,0,0,0,0,0,0,0,0,371,391,402,262,258,237,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,7,7,7,0,0,0,52,1921,51,6,0,0,0,0,0,0,0,0,0,10,10,11,7,7,6,0,0,0
600303,1019600303,0,0,0,0,0,0,0,0,0,572,587,584,352,355,347,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,9,9,9,0,0,0,72,2797,72,7,0,0,0,0,0,0,0,0,0,15,15,15,9,9,9,0,0,0
600306,1019600306,0,0,0,0,0,0,0,0,0,497,512,525,416,389,354,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,10,10,10,0,0,0,72,2693,70,7,0,0,0,0,0,0,0,0,0,13,13,14,11,10,9,0,0,0
600309,1019600309,0,0,0,0,0,0,0,0,0,307,333,318,290,320,217,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,8,7,0,0,0,50,1785,47,6,0,0,0,0,0,0,0,0,0,8,9,8,8,8,6,0,0,0
600304,1019600304,0,0,0,0,0,0,0,0,0,53,33,51,78,86,76,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,0,0,0,15,377,12,4,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,0,0,0
600307,1019600307,0,0,0,0,0,0,0,0,0,101,79,98,98,74,65,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,0,0,0,16,515,15,5,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,0,0,0
600305,1019600305,0,0,0,0,0,0,0,0,0,84,95,87,78,79,62,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,0,0,0,20,485,15,4,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,0,0,0
600308,1019600308,0,0,0,0,0,0,0,0,0,63,73,99,51,48,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,0,0,0,15,381,13,4,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,0,0,0
600318,1019600318,0,0,0,0,0,0,0,0,0,348,338,285,225,278,248,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,7,7,6,0,0,0,47,1722,46,6,0,0,0,0,0,0,0,0,0,9,9,8,6,7,7,0,0,0
600319,1019600319,0,0,0,0,0,0,0,0,0,78,85,67,79,71,65,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,0,0,0,15,445,13,4,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,0,0,0
600320,1019600320,0,0,0,0,0,0,0,0,0,54,59,48,130,120,74,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,0,0,0,18,485,15,4,0,0,0,0,0,0,0,0,0,2,2,2,4,3,2,0,0,0
080308,1020080308,0,0,0,0,0,0,0,0,0,614,557,548,441,394,397,0,0,0,0,0,0,0,0,0,0,0,0,15,13,13,11,10,10,0,0,0,72,2951,76,7,0,0,0,0,0,0,0,0,0,16,14,14,12,10,10,0,0,0
080309,1020080309,0,0,0,0,0,0,0,0,0,468,497,507,636,657,665,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,16,16,16,0,0,0,84,3430,88,7,0,0,0,0,0,0,0,0,0,12,13,13,16,17,17,0,0,0
080310,1020080310,0,0,0,0,0,0,0,0,0,667,690,704,627,666,671,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,0,0,0,102,4025,103,7,0,0,0,0,0,0,0,0,0,17,18,18,16,17,17,0,0,0
080311,1020080311,0,0,0,0,0,0,0,0,0,341,414,382,191,153,168,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,5,5,5,0,0,0,46,1649,44,6,0,0,0,0,0,0,0,0,0,9,11,10,5,4,5,0,0,0
080312,1020080312,0,0,0,0,0,0,0,0,0,495,511,491,251,263,217,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,6,6,5,0,0,0,53,2228,59,6,0,0,0,0,0,0,0,0,0,13,13,13,7,7,6,0,0,0
